Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,SubLabel
172.16.0.1-192.168.10.50-54200-80-6,172.16.0.1,54200,192.168.10.50,80,6,5/7/17 9:49,53075010,5,3,239,0,231,0,47.8,102.4704836,0,0,0,0,4.503060857,0.150730071,7582144.286,19600000,52100000,50,53100000,13300000,25900000,52100000,168,52100000,26000000,36800000,52100000,707,0,0,0,0,176,104,0.094206294,0.056523776,0,231,26.55555556,76.71230526,5884.777778,0,0,0,1,0,0,0,0,0,29.875,47.8,0,0,0,0,0,0,0,5,239,3,0,29200,235,2,32,998788,0,998788,998788,52100000,0,52100000,52100000,Attack,DOS slowloris
172.16.0.1-192.168.10.50-60186-80-6,172.16.0.1,60186,192.168.10.50,80,6,5/7/17 10:05,3003917,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998696036,1501958.5,710000.9692,2004005,999912,3003917,1501958.5,710000.9692,2004005,999912,0,0,0,0,0,0,0,0,0,120,0,0.998696036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-48598-22-6,172.16.0.1,48598,192.168.10.50,22,6,4/7/17 2:33,44,1,1,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22727.27273,22727.27273,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-58294-21-6,172.16.0.1,58294,192.168.10.50,21,6,4/7/17 10:06,9092146,9,15,99,188,20,0,11,8.544003745,34,0,12.53333333,14.54975045,31.56570517,2.63964085,395310.6957,1005230.38,3240507,3,5809502,726187.75,1285398.664,2930984,3,9092095,649435.3571,1237885.213,3240507,3,0,0,0,0,296,488,0.989865319,1.649775532,0,34,11.48,12.41343358,154.0933333,0,0,0,1,0,0,0,0,1,11.95833333,11,12.53333333,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-37176-80-6,172.16.0.1,37176,192.168.10.50,80,6,5/7/17 11:13,9460577,6,5,348,4154,348,0,58,142.0704051,3525,0,830.8,1530.532816,475.8694951,1.162719779,946057.7,1992909.945,4984907,4,4475670,895134,1998878.847,4470836,4,9460551,2365137.75,2731924.103,4991953,868,0,0,0,0,212,168,0.634210789,0.528508991,0,3525,375.1666667,1011.451238,1023033.606,0,0,0,1,0,0,0,0,0,409.2727273,58,830.8,0,0,0,0,0,0,6,348,5,4154,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-54214-21-6,172.16.0.1,54214,192.168.10.50,21,6,4/7/17 9:35,9866205,9,15,113,188,24,0,12.55555556,10.3091114,34,0,12.53333333,14.54975045,30.50818425,2.432546253,428965.4348,1101187.651,3383907,3,6440388,805048.5,1454025.601,3198141,4,9866121,704722.9286,1357522.474,3383907,3,0,0,0,0,296,488,0.912204845,1.520341408,0,34,12.04,12.85327455,165.2066667,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-36922-80-6,172.16.0.1,36922,192.168.10.50,80,6,5/7/17 11:13,38117627,2,0,0,0,0,0,0,0,0,0,0,0,0,0.052469163,38100000,0,38100000,38100000,38100000,38100000,0,38100000,38100000,0,0,0,0,0,0,0,0,0,64,0,0.052469163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,296,-1,0,32,0,0,0,0,38100000,0,38100000,38100000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-50980-22-6,172.16.0.1,50980,192.168.10.50,22,6,4/7/17 2:57,192,1,1,0,0,0,0,0,0,0,0,0,0,0,10416.66667,192,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5208.333333,5208.333333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-59422-21-6,172.16.0.1,59422,192.168.10.50,21,6,4/7/17 10:14,250,2,1,14,0,14,0,7,9.899494937,0,0,0,0,56000,12000,125,16.97056275,137,113,250,250,0,250,250,0,0,0,0,0,1,0,0,0,64,20,8000,4000,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
192.168.10.14-52.70.92.239-50320-443-6,192.168.10.14,50320,52.70.92.239,443,6,3/7/17 9:15,10286088,9,8,805,5618,459,0,89.44444444,154.4483013,1883,0,702.25,775.5648172,624.4356455,1.652717729,642880.5,2473040.283,9916194,3,10286069,1285758.625,3487526.27,9916194,48,10235413,1462201.857,3764990.88,9999902,3,0,0,0,0,192,172,0.874968209,0.77774952,0,1883,356.8333333,600.3255244,360390.7353,0,0,0,1,0,0,0,0,0,377.8235294,89.44444444,702.25,0,0,0,0,0,0,9,805,8,5618,8192,123,8,20,369875,0,369875,369875,9916194,0,9916194,9916194,Normal,Normal
172.16.0.1-192.168.10.50-54684-21-6,172.16.0.1,54684,192.168.10.50,21,6,4/7/17 9:39,234,2,1,14,0,14,0,7,9.899494937,0,0,0,0,59829.05983,12820.51282,117,39.59797975,145,89,234,234,0,234,234,0,0,0,0,0,1,0,0,0,64,20,8547.008547,4273.504274,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-59346-21-6,172.16.0.1,59346,192.168.10.50,21,6,4/7/17 10:14,9223654,9,15,108,188,25,0,12,9.733961167,34,0,12.53333333,14.54975045,32.09140326,2.602005669,401028.4348,1039902.42,3168899,3,6188042,773505.25,1428029.369,3210619,216,9223635,658831.0714,1283415.593,3168899,3,0,0,0,0,296,488,0.975752126,1.626253543,0,34,11.84,12.69737506,161.2233333,0,0,0,1,0,0,0,0,1,12.33333333,12,12.53333333,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-51298-22-6,172.16.0.1,51298,192.168.10.50,22,6,4/7/17 3:00,13164641,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,361.0428875,4.025935838,253166.1731,684789.4927,2532224,3,10600000,529562.15,933734.0948,2576935,412,13200000,424663.3226,849813.743,2532224,3,0,0,0,0,680,1032,1.595182125,2.430753714,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-43948-80-6,172.16.0.1,43948,192.168.10.50,80,6,5/7/17 11:18,11314592,8,5,372,11632,372,0,46.5,131.5218613,5840,0,2326.4,3185.599598,1060.930876,1.148958796,942882.6667,2219148.172,6311837,47,6314607,902086.7143,2385812.549,6312601,181,11300000,2828636.25,3309182.072,6311837,124,0,0,0,0,264,168,0.707051567,0.441907229,0,5840,857.4285714,2103.087025,4422975.033,0,0,0,1,0,0,0,0,0,923.3846154,46.5,2326.4,0,0,0,0,0,0,8,372,5,11632,29200,235,1,32,881,0,881,881,6311837,0,6311837,6311837,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-59392-80-6,172.16.0.1,59392,192.168.10.50,80,6,5/7/17 11:10,45566312,17,8,3744,11632,416,0,220.2352941,214.0302343,5792,0,1454,2042.997238,337.4422753,0.548650942,1898596.333,3860403.436,13300000,33,40600000,2535485.063,4483114.88,13300000,249,44600000,6366840.571,10200000,26700000,44,0,0,0,0,560,264,0.373082641,0.175568301,0,5792,591.3846154,1242.484063,1543766.646,0,0,0,1,0,0,0,0,0,615.04,220.2352941,1454,0,0,0,0,0,0,17,3744,8,11632,29200,235,9,32,3833220.5,5420667.15,7666211,230,11000000,3719158.133,13300000,6680167,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-51222-22-6,172.16.0.1,51222,192.168.10.50,22,6,4/7/17 2:59,68,1,1,0,0,0,0,0,0,0,0,0,0,0,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-44360-80-6,172.16.0.1,44360,192.168.10.50,80,6,5/7/17 11:19,11239360,4,4,447,3525,447,0,111.75,223.5,3525,0,881.25,1762.5,353.4009054,0.711784301,1605622.857,2763526.37,6235226,75,6240302,2080100.667,3602090.93,6239437,304,11200000,3746428.333,3301699.432,6235226,903,0,0,0,0,136,136,0.35589215,0.35589215,0,3525,441.3333333,1165.786108,1359057.25,0,0,0,1,0,0,0,0,1,496.5,111.75,881.25,0,0,0,0,0,0,4,447,4,3525,29200,235,1,32,978,0,978,978,6235226,0,6235226,6235226,Attack,DOS goldeneye
192.168.10.14-52.0.222.62-49675-443-6,52.0.222.62,443,192.168.10.14,49675,6,3/7/17 9:06,16948,4,0,24,0,6,6,6,0,0,0,0,0,1416.096295,236.0160491,5649.333333,5076.618395,10265,212,16948,5649.333333,5076.618395,10265,212,0,0,0,0,0,0,0,0,0,80,0,236.0160491,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,129,-1,3,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-53206-21-6,172.16.0.1,53206,192.168.10.50,21,6,4/7/17 9:27,4,2,0,14,0,14,0,7,9.899494937,0,0,0,0,3500000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-35546-80-6,172.16.0.1,35546,192.168.10.50,80,6,5/7/17 11:12,11151115,9,5,584,11632,584,0,64.88888889,194.6666667,5840,0,2326.4,3185.599598,1095.495832,1.255479833,857778.0769,1892087.548,5148038,45,6148357,768544.625,1803960.802,5148783,216,10200000,2538363,2931082.217,5148038,158,0,0,0,0,304,168,0.807094178,0.448385655,0,5840,814.4,2036.194097,4146086.4,0,0,0,1,0,0,0,0,0,872.5714286,64.88888889,2326.4,0,0,0,0,0,0,9,584,5,11632,29200,236,1,32,998463,0,998463,998463,5148038,0,5148038,5148038,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-48586-22-6,172.16.0.1,48586,192.168.10.50,22,6,4/7/17 2:32,11635904,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,408.4770723,4.554867417,223767.3846,613600.492,2452187,3,9654412,482720.6,870304.5035,2509393,476,11600000,375349.5161,762470.8658,2452187,3,0,0,0,0,680,1032,1.804758788,2.750108629,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-43278-80-6,172.16.0.1,43278,192.168.10.50,80,6,5/7/17 11:18,5007353,5,4,424,3525,424,0,84.8,189.6185645,3525,0,881.25,1762.5,788.6402257,1.797356807,625919.125,1768702.773,5003235,15,4118,1029.5,1189.494711,2807,312,5007338,1669112.667,2889003.013,5005046,1066,0,0,0,0,168,136,0.998531559,0.798825248,0,3525,394.9,1107.847808,1227326.767,0,0,0,1,0,0,0,0,0,438.7777778,84.8,881.25,0,0,0,0,0,0,5,424,4,3525,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-34932-1271-6,172.16.0.1,34932,192.168.10.50,1271,6,7/7/17 2:55,42,1,1,0,6,0,0,0,0,6,6,6,0,142857.1429,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.8-205.174.165.73-1260-444-6,192.168.10.8,1260,205.174.165.73,444,6,6/7/17 3:28,101039258,26,26,5810,156,1177,6,223.4615385,324.5229398,6,6,6,0,59.04635602,0.514651444,1981161.922,8701276.406,55000000,31,101000000,4041554.32,12200000,55000000,411,101000000,4041546.56,12200000,55000000,528,1,0,0,0,520,520,0.257325722,0.257325722,6,1177,113.245283,250.1431825,62571.61176,0,1,0,0,1,0,0,0,1,115.4230769,223.4615385,6,0,0,0,0,0,0,26,5810,26,156,255,1452,25,20,558285.6667,10919.81636,570883,551515,32900000,19100000,55000000,21600000,Attack,Malware Infiltration
172.16.0.1-192.168.10.50-34912-80-6,172.16.0.1,34912,192.168.10.50,80,6,5/7/17 11:12,11310933,8,5,338,11632,338,0,42.25,119.501046,5840,0,2326.4,3185.599598,1058.268138,1.149330475,942577.75,2217599.439,6304253,3,6309629,901375.5714,2382840.628,6305150,3,11300000,2827724.5,3306479.223,6304253,125,0,0,0,0,264,168,0.707280292,0.442050183,0,5840,855,2103.710239,4425596.769,0,0,0,1,0,0,0,0,0,920.7692308,42.25,2326.4,0,0,0,0,0,0,8,338,5,11632,29200,235,1,32,2666,0,2666,2666,6304253,0,6304253,6304253,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-59984-21-6,172.16.0.1,59984,192.168.10.50,21,6,4/7/17 10:19,7993257,9,15,103,188,22,0,11.44444444,9.043106644,34,0,12.53333333,14.54975045,36.40568544,3.002530758,347532.913,910783.039,3029968,3,5231957,653994.625,1233568.935,3074016,3,7993166,570940.4286,1125372.305,3029968,4,0,0,0,0,296,488,1.125949034,1.876581724,0,34,11.64,12.52623913,156.9066667,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-42668-19101-6,172.16.0.1,42668,192.168.10.50,19101,6,7/7/17 2:52,35,1,1,2,6,2,2,2,0,6,6,6,0,228571.4286,57142.85714,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,28571.42857,28571.42857,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-58950-80-6,172.16.0.1,58950,192.168.10.50,80,6,5/7/17 10:01,3003584,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998806759,1501792,710150.1688,2003944,999640,3003584,1501792,710150.1688,2003944,999640,0,0,0,0,0,0,0,0,0,120,0,0.998806759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-37950-80-6,172.16.0.1,37950,192.168.10.50,80,6,5/7/17 11:13,11408511,4,4,379,3525,379,0,94.75,189.5,3525,0,881.25,1762.5,342.2006605,0.701230862,1629787.286,2811147.615,6403220,4,6407760,2135920,3698933.079,6407080,4,11400000,3802821.333,3366172.689,6403220,710,0,0,0,0,136,136,0.350615431,0.350615431,0,3525,433.7777778,1165.965134,1359474.694,0,0,0,1,0,0,0,0,1,488,94.75,881.25,0,0,0,0,0,0,4,379,4,3525,29200,235,1,32,757,0,757,757,6403220,0,6403220,6403220,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-44364-80-6,172.16.0.1,44364,192.168.10.50,80,6,5/7/17 11:19,11242665,8,5,520,11632,520,0,65,183.8477631,7288,0,2326.4,3351.290617,1080.882513,1.156309469,936888.75,2203305.823,6237700,3,6240231,891461.5714,2357892.441,6238659,20,11200000,2810665.5,3283861.39,6237700,160,0,0,0,0,264,168,0.711575058,0.444734411,0,7288,868,2178.703637,4746749.538,0,0,0,1,0,0,0,0,0,934.7692308,65,2326.4,0,0,0,0,0,0,8,520,5,11632,29200,235,1,32,637,0,637,637,6237700,0,6237700,6237700,Attack,DOS goldeneye
192.168.10.5-23.208.84.183-49225-443-6,192.168.10.5,49225,23.208.84.183,443,6,3/7/17 9:10,108667569,227,297,10710,561870,772,0,47.18061674,143.1326137,4380,0,1891.818182,981.9390672,5269.097351,4.822045849,207777.3786,2792664.496,45003767,0,108644356,480727.2389,4239334.786,45026775,3,108644325,367041.6385,3711631.932,45035403,2,0,0,0,0,4552,5976,2.088939709,2.73310614,0,4380,1090.628571,1179.519577,1391266.432,0,0,0,1,0,0,0,0,1,1092.709924,47.18061674,1891.818182,0,0,0,0,0,0,227,10710,297,561870,8192,1559,226,20,9338570,13174194.12,18654132,23008,44983608,28509.1312,45003767,44963449,Normal,Normal
172.16.0.1-192.168.10.50-56876-80-6,172.16.0.1,56876,192.168.10.50,80,6,5/7/17 9:55,3002786,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999072195,1501393,710471.1953,2003772,999014,3002786,1501393,710471.1953,2003772,999014,0,0,0,0,0,0,0,0,0,120,0,0.999072195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-54368-1046-6,172.16.0.1,54368,192.168.10.50,1046,6,7/7/17 2:52,46,1,1,2,6,2,2,2,0,6,6,6,0,173913.0435,43478.26087,46,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-58276-21-6,172.16.0.1,58276,192.168.10.50,21,6,4/7/17 10:06,231,2,1,14,0,14,0,7,9.899494937,0,0,0,0,60606.06061,12987.01299,115.5,34.64823228,140,91,231,231,0,231,231,0,0,0,0,0,1,0,0,0,64,20,8658.008658,4329.004329,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-52286-22-6,172.16.0.1,52286,192.168.10.50,22,6,4/7/17 3:10,12480943,19,33,2008,2745,640,0,105.6842105,143.7671932,976,0,83.18181818,217.2857356,380.8205838,4.166351853,244724.3725,659068.1845,2491268,4,9945390,552521.6667,912509.7784,2401461,784,12500000,390025.9375,801367.1086,2491268,4,0,0,0,0,616,1064,1.52232087,2.644030984,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1,91.40384615,105.6842105,83.18181818,0,0,0,0,0,0,19,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-51546-1067-6,172.16.0.1,51546,192.168.10.50,1067,6,7/7/17 2:52,47,1,1,2,6,2,2,2,0,6,6,6,0,170212.766,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-44036-80-6,172.16.0.1,44036,192.168.10.50,80,6,5/7/17 11:18,11329467,8,5,353,11632,353,0,44.125,124.8043469,10184,0,2326.4,4437.056321,1057.860886,1.147450273,944122.25,2222054.446,6324980,4,6329086,904155.1429,2391401.075,6327343,4,11300000,2832353.25,3314169.829,6324980,162,0,0,0,0,264,168,0.706123245,0.441327028,0,10184,856.0714286,2712.863275,7359627.148,0,0,0,1,0,0,0,0,0,921.9230769,44.125,2326.4,0,0,0,0,0,0,8,353,5,11632,29200,235,1,32,857,0,857,857,6324980,0,6324980,6324980,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-52044-135-6,172.16.0.1,52044,192.168.10.50,135,6,7/7/17 2:55,49,1,1,0,6,0,0,0,0,6,6,6,0,122448.9796,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-60568-80-6,172.16.0.1,60568,192.168.10.50,80,6,5/7/17 10:06,102597537,14,3,2541,6,231,0,181.5,98.36333745,6,0,2,3.464101615,24.82515735,0.165695985,6412346.063,13200000,51300000,4,103000000,7892111.308,14300000,51300000,4,103000000,51300000,28100000,71100000,31400000,0,0,0,0,456,100,0.136455517,0.029240468,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203489,4529959.386,6406654,324,19200000,18800000,51300000,5777131,Attack,DOS slowloris
172.16.0.1-192.168.10.50-59186-21-6,172.16.0.1,59186,192.168.10.50,21,6,4/7/17 10:13,223,2,1,14,0,14,0,7,9.899494937,0,0,0,0,62780.26906,13452.9148,111.5,82.7314934,170,53,223,223,0,223,223,0,0,0,0,0,1,0,0,0,64,20,8968.609865,4484.304933,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-55642-80-6,172.16.0.1,55642,192.168.10.50,80,6,5/7/17 9:51,103676489,15,3,2541,6,231,0,169.4,105.7374106,6,0,2,3.464101615,24.56680415,0.17361699,6098617,12900000,51300000,91,104000000,7405456.714,13900000,51300000,441,103000000,51300000,28000000,71200000,31500000,0,0,0,0,496,100,0.144680825,0.028936165,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3702988.5,5236034.498,7405424,553,19300000,18800000,51300000,5863057,Attack,DOS slowloris
172.16.0.1-192.168.10.50-46658-22-6,172.16.0.1,46658,192.168.10.50,22,6,4/7/17 2:12,50,1,1,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20000,20000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
192.168.10.16-72.167.239.239-42886-80-6,192.168.10.16,42886,72.167.239.239,80,6,3/7/17 9:16,12941,2,0,0,0,0,0,0,0,0,0,0,0,0,154.547562,12941,0,12941,12941,12941,12941,0,12941,12941,0,0,0,0,0,0,0,0,0,64,0,154.547562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,264,-1,0,32,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-54306-80-6,172.16.0.1,54306,192.168.10.50,80,6,5/7/17 9:49,108111149,4,3,239,0,231,0,59.75,114.2289368,0,0,0,0,2.210687817,0.064748179,18000000,44100000,108000000,41,108000000,36000000,62400000,108000000,197,108000000,54100000,76400000,108000000,795,0,0,0,0,136,104,0.036998959,0.027749219,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,836,0,836,836,108000000,0,108000000,108000000,Attack,DOS slowloris
172.16.0.1-192.168.10.50-47730-22-6,172.16.0.1,47730,192.168.10.50,22,6,4/7/17 2:24,56,1,1,0,0,0,0,0,0,0,0,0,0,0,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-38730-80-6,172.16.0.1,38730,192.168.10.50,80,6,5/7/17 11:13,10909205,8,6,333,11632,333,0,41.625,117.7332791,4392,0,1938.666667,2190.718847,1096.780196,1.283319912,839169.6154,2055890.621,5903687,0,5907067,843866.7143,2231860.282,5905250,0,10900000,2181825,3004055.177,5903687,18,0,0,0,0,264,200,0.733325664,0.549994248,0,4392,797.6666667,1628.180916,2650973.095,0,0,0,1,0,0,0,0,0,854.6428571,41.625,1938.666667,0,0,0,0,0,0,8,333,6,11632,29200,235,1,32,887,0,887,887,5903687,0,5903687,5903687,Attack,DOS goldeneye
