Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,SubLabel
172.16.0.1-192.168.10.50-57720-21-6,172.16.0.1,57720,192.168.10.50,21,6,4/7/2017 10:02,9636502,9,15,114,188,24,0,12.66666667,10.44030651,34,0,12.53333333,14.54975045,31.33917266,2.490530277,418978.3478,1090333.319,3356995,42,6237609,779701.125,1443409.758,3243827,225,9636409,688314.9286,1346189.288,3356995,47,0,0,0,0,296,488,0.933948854,1.556581423,0,34,12.08,12.89030644,166.16,0,0,0,1,0,0,0,0,1,12.58333333,12.66666667,12.53333333,0,0,0,0,0,0,9,114,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-57478-21-6,172.16.0.1,57478,192.168.10.50,21,6,4/7/2017 10:00,8971532,9,15,100,188,22,0,11.11111111,8.781293248,34,0,12.53333333,14.54975045,32.10154074,2.675128395,390066.6087,984556.0558,3315259,3,5613037,701629.625,1215400.627,2950214,3,8971408,640814.8571,1211382.165,3315259,3,0,0,0,0,296,488,1.003173148,1.671955247,0,34,11.52,12.46702317,155.4266667,0,0,0,1,0,0,0,0,1,12,11.11111111,12.53333333,0,0,0,0,0,0,9,100,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-35996-80-6,172.16.0.1,35996,192.168.10.50,80,6,5/7/2017 11:12,50097861,2,0,0,0,0,0,0,0,0,0,0,0,0,0.039921864,50100000,0,50100000,50100000,50100000,50100000,0,50100000,50100000,0,0,0,0,0,0,0,0,0,64,0,0.039921864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0,0,0,0,50100000,0,50100000,50100000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-60328-1077-6,172.16.0.1,60328,192.168.10.50,1077,6,7/7/2017 2:55,31,1,1,0,6,0,0,0,0,6,6,6,0,193548.3871,64516.12903,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,32258.06452,32258.06452,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-33702-1666-6,172.16.0.1,33702,192.168.10.50,1666,6,7/7/2017 2:55,54,1,1,0,6,0,0,0,0,6,6,6,0,111111.1111,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,18518.51852,18518.51852,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.1-192.168.10.3-53-61477-17,192.168.10.3,61477,192.168.10.1,53,17,03/07/2017 09:04:18,46380,1,1,63,121,63,63,63,0,121,121,121,0,3967.22725312635,43.122035360069,46380,0,46380,46380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.5610176800345,21.5610176800345,63,121,82.3333333333333,33.4863156129983,1121.33333333333,0,0,0,0,0,0,0,0,1,123.5,63,121,0,0,0,0,0,0,1,63,1,121,-1,-1,0,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-58778-21-6,172.16.0.1,58778,192.168.10.50,21,6,4/7/2017 10:10,8875399,9,15,98,188,21,0,10.88888889,8.506533437,34,0,12.53333333,14.54975045,32.2239034,2.704103782,385886.913,991992.9768,3092693,3,5914949,739368.625,1346523.792,3137121,4,8875303,633950.2143,1223102.645,3092693,3,0,0,0,0,296,488,1.014038918,1.690064864,0,34,11.44,12.40658427,153.9233333,0,0,0,1,0,0,0,0,1,11.91666667,10.88888889,12.53333333,0,0,0,0,0,0,9,98,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-48078-22-6,172.16.0.1,48078,192.168.10.50,22,6,4/7/2017 2:27,11981592,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,396.6918586,4.423452242,230415.2308,620758.8543,2164198,4,9881267,494063.35,868708.3391,2216613,329,12000000,386497.3548,769961.2851,2164198,4,0,0,0,0,680,1032,1.752688624,2.670763618,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-52138-21-6,172.16.0.1,52138,192.168.10.50,21,6,4/7/2017 9:24,39753,2,0,0,0,0,0,0,0,0,0,0,0,0,50.31066838,39753,0,39753,39753,39753,39753,0,39753,39753,0,0,0,0,0,0,0,0,0,64,0,50.31066838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
192.168.10.14-192.168.10.50-50337-21-6,192.168.10.14,50337,192.168.10.50,21,6,03/07/2017 09:15:45,3,4,0,24,0,6,6,6,0,0,0,0,0,8000000,1333333.33333333,1,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,0,80,0,1333333.33333333,0,6,6,6,0,0,0,1,0,0,1,0,0,0,0,7.5,6,0,0,0,0,0,0,0,4,24,0,0,255,-1,3,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-54228-8292-6,172.16.0.1,54228,192.168.10.50,8292,6,7/7/2017 2:54,98,1,1,0,6,0,0,0,0,6,6,6,0,61224.4898,20408.16327,98,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,10204.08163,10204.08163,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-52066-22-6,172.16.0.1,52066,192.168.10.50,22,6,4/7/2017 3:08,51,1,1,0,0,0,0,0,0,0,0,0,0,0,39215.68627,51,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-43564-80-6,172.16.0.1,43564,192.168.10.50,80,6,5/7/2017 11:18,5004942,8,5,330,11632,330,0,41.25,116.6726189,10184,0,2326.4,4437.056321,2390.037687,2.597432698,417078.5,1443294.56,5000154,28,4788,684,770.6242059,1946,28,5004811,1251202.75,2501017.59,5002729,192,0,0,0,0,264,168,1.598420122,0.999012576,0,10184,854.4285714,2713.198303,7361445.033,0,0,0,1,0,0,0,0,0,920.1538462,41.25,2326.4,0,0,0,0,0,0,8,330,5,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-37950-80-6,172.16.0.1,37950,192.168.10.50,80,6,5/7/2017 11:13,11408511,4,4,379,3525,379,0,94.75,189.5,3525,0,881.25,1762.5,342.2006605,0.701230862,1629787.286,2811147.615,6403220,4,6407760,2135920,3698933.079,6407080,4,11400000,3802821.333,3366172.689,6403220,710,0,0,0,0,136,136,0.350615431,0.350615431,0,3525,433.7777778,1165.965134,1359474.694,0,0,0,1,0,0,0,0,1,488,94.75,881.25,0,0,0,0,0,0,4,379,4,3525,29200,235,1,32,757,0,757,757,6403220,0,6403220,6403220,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-37102-80-6,172.16.0.1,37102,192.168.10.50,80,6,5/7/2017 11:13,9951145,8,6,313,11632,313,0,39.125,110.6622113,5840,0,1938.666667,2550.37524,1200.36438,1.406873279,765472.6923,1866769.615,4993758,1,4957387,708198.1429,1872940.554,4955628,1,9951038,1990207.6,2724890.326,5000712,15,0,0,0,0,264,200,0.803927588,0.602945691,0,5840,796.3333333,1805.911075,3261314.81,0,0,0,1,0,0,0,0,0,853.2142857,39.125,1938.666667,0,0,0,0,0,0,8,313,6,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-47140-22-6,172.16.0.1,47140,192.168.10.50,22,6,4/7/2017 2:17,12236930,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,388.4144144,4.331151686,235325.5769,645236.6435,2608268,17,10200000,511976.55,923984.5576,2665014,555,12200000,394736.3226,801782.2169,2608268,17,0,0,0,0,680,1032,1.716116706,2.61503498,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-38636-44442-6,172.16.0.1,38636,192.168.10.50,44442,6,7/7/2017 2:55,2,1,1,0,6,0,0,0,0,6,6,6,0,3000000,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-55908-80-6,172.16.0.1,55908,192.168.10.50,80,6,5/7/2017 9:52,102631209,14,3,2541,6,231,0,181.5,98.36333745,6,0,2,3.464101615,24.81701253,0.165641623,6414450.563,13200000,51300000,87,103000000,7894699.154,14300000,51300000,240,103000000,51300000,28100000,71200000,31500000,0,0,0,0,456,100,0.136410748,0.029230875,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204244,4530703.262,6407935,553,19200000,18800000,51300000,5832211,Attack,DOS slowloris
172.16.0.1-192.168.10.50-37694-80-6,172.16.0.1,37694,192.168.10.50,80,6,5/7/2017 11:13,10286221,5,4,494,3525,494,0,98.8,220.9235162,3525,0,881.25,1762.5,390.7168629,0.874956896,1285777.625,2377606.395,5281926,3,5296434,1324108.5,2647021.701,5294641,3,10300000,3428719,2971921.322,5281926,809,0,0,0,0,168,136,0.486087165,0.388869732,0,3525,401.9,1108.273176,1228269.433,0,0,0,1,0,0,0,0,0,446.5555556,98.8,881.25,0,0,0,0,0,0,5,494,4,3525,29200,235,1,32,873,0,873,873,5281926,0,5281926,5281926,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-45358-80-6,172.16.0.1,45358,192.168.10.50,80,6,5/7/2017 11:19,7744078,9,7,475,11632,475,0,52.77777778,158.3333333,5792,0,1661.714286,2124.411582,1563.388179,2.066094892,516271.8667,1426952.805,4998935,14,2745143,343142.875,969389.769,2742260,30,7744042,1290673.667,2122972.365,5001467,14,0,0,0,0,296,232,1.162178377,0.903916515,0,5792,712.1764706,1541.328819,2375694.529,0,0,0,1,0,0,0,0,0,756.6875,52.77777778,1661.714286,0,0,0,0,0,0,9,475,7,11632,29200,235,1,32,0,0,0,0,0,0,0,0,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-60812-80-6,172.16.0.1,60812,192.168.10.50,80,6,5/7/2017 10:07,3002387,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999204966,1501193.5,711019.203,2003960,998427,3002387,1501193.5,711019.203,2003960,998427,0,0,0,0,0,0,0,0,0,120,0,0.999204966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-36114-5226-6,172.16.0.1,36114,192.168.10.50,5226,6,7/7/2017 3:23,43,1,1,2,6,2,2,2,0,6,6,6,0,186046.5116,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-38808-80-6,172.16.0.1,38808,192.168.10.50,80,6,5/7/2017 11:13,10897197,7,5,387,11632,387,0,55.28571429,146.2722511,7288,0,2326.4,3351.290617,1102.944179,1.101200611,990654.2727,2212391.566,5895396,1,5898555,983092.5,2407463.119,5897306,1,10900000,2724287,3166325.771,5895396,161,0,0,0,0,232,168,0.642367023,0.458833588,0,7288,924.5384615,2255.050281,5085251.769,0,0,0,1,0,0,0,0,0,1001.583333,55.28571429,2326.4,0,0,0,0,0,0,7,387,5,11632,29200,235,1,32,828,0,828,828,5895396,0,5895396,5895396,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-40082-80-6,172.16.0.1,40082,192.168.10.50,80,6,5/7/2017 11:17,32111177,2,0,0,0,0,0,0,0,0,0,0,0,0,0.062283609,32100000,0,32100000,32100000,32100000,32100000,0,32100000,32100000,0,0,0,0,0,0,0,0,0,64,0,0.062283609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0,0,0,0,32100000,0,32100000,32100000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-49402-11110-6,172.16.0.1,49402,192.168.10.50,11110,6,7/7/2017 2:55,57,1,1,0,6,0,0,0,0,6,6,6,0,105263.1579,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,17543.85965,17543.85965,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-34110-27356-6,172.16.0.1,34110,192.168.10.50,27356,6,7/7/2017 2:52,52,1,1,2,6,2,2,2,0,6,6,6,0,153846.1538,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-46692-22-6,172.16.0.1,46692,192.168.10.50,22,6,4/7/2017 2:13,87,1,1,0,0,0,0,0,0,0,0,0,0,0,22988.50575,87,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11494.25287,11494.25287,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-50770-1026-6,172.16.0.1,50770,192.168.10.50,1026,6,7/7/2017 2:55,22,1,1,0,6,0,0,0,0,6,6,6,0,272727.2727,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,45454.54545,45454.54545,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-54336-21-6,172.16.0.1,54336,192.168.10.50,21,6,4/7/2017 9:36,50,2,0,14,0,14,0,7,9.899494937,0,0,0,0,280000,40000,50,0,50,50,50,50,0,50,50,0,0,0,0,0,1,0,0,0,64,0,40000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-32978-80-6,172.16.0.1,32978,192.168.10.50,80,6,5/7/2017 10:08,3002405,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999198975,1501202.5,710771.7156,2003794,998611,3002405,1501202.5,710771.7156,2003794,998611,0,0,0,0,0,0,0,0,0,120,0,0.999198975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-55298-80-6,172.16.0.1,55298,192.168.10.50,80,6,5/7/2017 9:50,3003420,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998861298,1501710,710058.2449,2003797,999623,3003420,1501710,710058.2449,2003797,999623,0,0,0,0,0,0,0,0,0,120,0,0.998861298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-48722-22-6,172.16.0.1,48722,192.168.10.50,22,6,4/7/2017 2:34,694,3,2,24,0,24,0,8,13.85640646,0,0,0,0,34582.13256,7204.610951,173.5,201.4439542,462,20,694,347,190.9188309,482,212,514,514,0,514,514,1,0,0,0,96,40,4322.766571,2881.84438,0,24,8,12.39354671,153.6,0,1,0,0,1,0,0,0,0,9.6,8,0,0,0,0,0,0,0,3,24,2,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-40802-49161-6,172.16.0.1,40802,192.168.10.50,49161,6,7/7/2017 2:54,41,1,1,0,6,0,0,0,0,6,6,6,0,146341.4634,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-54386-80-6,172.16.0.1,54386,192.168.10.50,80,6,5/7/2017 9:59,64,1,1,8,0,8,8,8,0,0,0,0,0,125000,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,15625,15625,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8,8,0,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-56458-21-6,172.16.0.1,56458,192.168.10.50,21,6,4/7/2017 9:52,3,2,0,14,0,14,0,7,9.899494937,0,0,0,0,4666666.667,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-36578-80-6,172.16.0.1,36578,192.168.10.50,80,6,5/7/2017 11:13,97753962,2,1,495,6,495,0,247.5,350.0178567,6,6,6,0,5.125111962,0.030689293,48900000,69100000,97800000,19,97800000,97800000,0,97800000,97800000,0,0,0,0,0,0,0,0,0,64,20,0.020459529,0.010229764,0,495,125.25,246.5162266,60770.25,0,0,0,0,1,0,0,0,0,167,247.5,6,0,0,0,0,0,0,2,495,1,6,410,0,1,32,0,0,0,0,97800000,0,97800000,97800000,Attack,DOS goldeneye
192.168.10.1-192.168.10.3-53-60698-17,192.168.10.3,60698,192.168.10.1,53,17,03/07/2017 09:02:20,30675,1,1,41,143,41,41,41,0,143,143,143,0,5998.37000814996,65.19967400163,30675,0,30675,30675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.599837000815,32.599837000815,41,143,75,58.8897274573418,3468,0,0,0,0,0,0,0,0,1,112.5,41,143,0,0,0,0,0,0,1,41,1,143,-1,-1,0,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-52142-21-6,172.16.0.1,52142,192.168.10.50,21,6,4/7/2017 9:24,36519,2,0,0,0,0,0,0,0,0,0,0,0,0,54.76601221,36519,0,36519,36519,36519,36519,0,36519,36519,0,0,0,0,0,0,0,0,0,64,0,54.76601221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-48524-14442-6,172.16.0.1,48524,192.168.10.50,14442,6,7/7/2017 2:55,52,1,1,0,6,0,0,0,0,6,6,6,0,115384.6154,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,19230.76923,19230.76923,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-51376-22-6,172.16.0.1,51376,192.168.10.50,22,6,4/7/2017 3:01,12780517,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,371.8941886,4.146937092,245779.1731,666052.775,2621317,3,11100000,554216.5,979926.2428,2693759,579,12800000,412271.6774,826633.5652,2621317,3,0,0,0,0,680,1032,1.643126018,2.503811074,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-46810-22-6,172.16.0.1,46810,192.168.10.50,22,6,4/7/2017 2:14,15245195,29,38,2200,3065,640,0,75.86206897,123.8731275,976,0,80.65789474,202.5203729,345.3547167,4.394827354,230987.803,562859.86,2300309,1,13500000,481836.3571,1134437.079,5059936,1,15200000,412029.4865,704009.4471,2300309,3,0,0,0,0,984,1260,1.902238705,2.492588648,0,976,77.42647059,170.7597873,29158.90496,0,0,0,1,0,0,0,0,1,78.58208955,75.86206897,80.65789474,0,0,0,0,0,0,29,2200,38,3065,29200,247,19,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-49400-22-6,172.16.0.1,49400,192.168.10.50,22,6,4/7/2017 2:40,12175586,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,390.3713546,4.352973237,234145.8846,632423.5044,2368131,3,10200000,510788.8,900690.9755,2410958,273,12200000,392757.6129,784633.6936,2368131,3,0,0,0,0,680,1032,1.724762981,2.628210256,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-42668-19101-6,172.16.0.1,42668,192.168.10.50,19101,6,7/7/2017 2:52,35,1,1,2,6,2,2,2,0,6,6,6,0,228571.4286,57142.85714,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,28571.42857,28571.42857,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-39576-80-6,172.16.0.1,39576,192.168.10.50,80,6,5/7/2017 11:14,11955962,8,5,464,11632,464,0,58,164.0487732,7288,0,2326.4,3351.290617,1011.712817,1.08732363,996330.1667,2363243.075,6953566,74,6956552,993793.1429,2628455.093,6954569,199,12000000,2988970.75,3541645.005,6953566,160,0,0,0,0,264,168,0.669122234,0.418201396,0,7288,864,2179.442978,4749971.692,0,0,0,1,0,0,0,0,0,930.4615385,58,2326.4,0,0,0,0,0,0,8,464,5,11632,29200,235,1,32,891,0,891,891,6953566,0,6953566,6953566,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-57438-21-6,172.16.0.1,57438,192.168.10.50,21,6,4/7/2017 9:59,8786309,9,15,99,188,21,0,11,8.631338251,34,0,12.53333333,14.54975045,32.66445558,2.731522417,382013.4348,968295.3229,3237497,3,6418480,802310,1412501.035,3281500,283,8786265,627590.3571,1191959.19,3237497,3,0,0,0,0,296,488,1.024320907,1.707201511,0,34,11.48,12.43355675,154.5933333,0,0,0,1,0,0,0,0,1,11.95833333,11,12.53333333,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-52610-21-6,172.16.0.1,52610,192.168.10.50,21,6,4/7/2017 9:23,8911097,9,15,107,188,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,33.10479058,2.693271098,387439,1008226.485,3184304,1,6197290,774661.25,1433900.974,3226639,4,8911020,636501.4286,1244813.773,3184304,4,0,0,0,0,296,488,1.009976662,1.683294436,0,34,11.8,12.64911064,160,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-52488-7100-6,172.16.0.1,52488,192.168.10.50,7100,6,7/7/2017 2:55,41,1,1,0,6,0,0,0,0,6,6,6,0,146341.4634,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-40362-80-6,172.16.0.1,40362,192.168.10.50,80,6,5/7/2017 11:17,26116658,2,0,0,0,0,0,0,0,0,0,0,0,0,0.076579477,26100000,0,26100000,26100000,26100000,26100000,0,26100000,26100000,0,0,0,0,0,0,0,0,0,64,0,0.076579477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0,0,0,0,26100000,0,26100000,26100000,Attack,DOS goldeneye
