Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,SubLabel
172.16.0.1-192.168.10.50-53866-80-6,172.16.0.1,53866,192.168.10.50,80,6,5/7/17 9:57,101000320,2,2,16,0,8,8,8,0,0,0,0,0,0.15841534,0.039603835,33700000,58300000,101000000,64,101000000,101000000,0,101000000,101000000,101000000,101000000,0,101000000,101000000,1,0,0,0,64,64,0.019801917,0.019801917,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,64,0,64,64,101000000,0,101000000,101000000,Attack,DOS slowloris
172.16.0.1-192.168.10.50-41653-1186-6,172.16.0.1,41653,192.168.10.50,1186,6,7/7/17 2:52,58,1,1,2,6,2,2,2,0,6,6,6,0,137931.0345,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-55004-21-6,172.16.0.1,55004,192.168.10.50,21,6,4/7/17 9:41,9048607,9,15,100,188,20,0,11.11111111,8.652231568,34,0,12.53333333,14.54975045,31.82810349,2.652341957,393417.6957,1023458.577,3224766,3,6287677,785959.625,1455194.419,3269218,4,9048492,646320.8571,1263575.216,3224766,3,0,0,0,0,296,488,0.994628234,1.657713723,0,34,11.52,12.43690744,154.6766667,0,0,0,1,0,0,0,0,1,12,11.11111111,12.53333333,0,0,0,0,0,0,9,100,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-51182-22-6,172.16.0.1,51182,192.168.10.50,22,6,4/7/17 2:59,11447131,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,415.2132093,4.629981084,220137.1346,600499.6512,2277740,3,9239047,461952.35,826014.3185,2332145,310,11400000,369258,745796.3999,2277740,3,0,0,0,0,680,1032,1.834520807,2.795460277,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-34110-139-6,172.16.0.1,34110,192.168.10.50,139,6,7/7/17 2:52,605,2,1,8,2,6,2,4,2.828427125,2,2,2,0,16528.92562,4958.677686,302.5,362.7457787,559,46,605,605,0,605,605,0,0,0,0,0,0,0,0,0,44,24,3305.785124,1652.892562,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-58004-21-6,172.16.0.1,58004,192.168.10.50,21,6,4/7/17 10:04,230,2,1,14,0,14,0,7,9.899494937,0,0,0,0,60869.56522,13043.47826,115,48.08326112,149,81,230,230,0,230,230,0,0,0,0,0,1,0,0,0,64,20,8695.652174,4347.826087,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
192.168.10.14-72.21.81.200-50107-443-6,192.168.10.14,50107,72.21.81.200,443,6,3/7/17 9:15,115577,12,9,597,8987,195,0,49.75,70.10527798,2818,0,998.5555556,972.0253483,82923.07293,181.6970505,5778.85,9711.725075,27353,1,115577,10507,12014.66809,27538,1,64600,8075,14022.70455,36179,4,0,0,0,0,252,192,103.826886,77.87016448,0,2818,435.6363636,769.703378,592443.29,0,0,0,1,0,0,0,0,0,456.3809524,49.75,998.5555556,0,0,0,0,0,0,12,597,9,8987,8192,288,11,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-41210-1805-6,172.16.0.1,41210,192.168.10.50,1805,6,7/7/17 2:54,76,1,1,0,6,0,0,0,0,6,6,6,0,78947.36842,26315.78947,76,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,13157.89474,13157.89474,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
192.168.10.14-23.50.69.163-49488-80-6,23.50.69.163,80,192.168.10.14,49488,6,3/7/17 8:58,0,2,0,12,0,6,6,6,0,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-54280-80-6,172.16.0.1,54280,192.168.10.50,80,6,5/7/17 9:52,91,1,1,8,0,8,8,8,0,0,0,0,0,87912.08791,21978.02198,91,0,91,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,10989.01099,10989.01099,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8,8,0,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-56098-80-6,172.16.0.1,56098,192.168.10.50,80,6,5/7/17 9:53,103651602,15,3,2541,6,231,0,169.4,105.7374106,6,0,2,3.464101615,24.5727027,0.173658676,6097153.059,12900000,51300000,113,104000000,7403677.214,13900000,51300000,428,103000000,51300000,28000000,71200000,31500000,0,0,0,0,496,100,0.144715564,0.028943113,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706603.5,5241163.851,7412666,541,19200000,18800000,51300000,5832456,Attack,DOS slowloris
172.16.0.1-192.168.10.50-55992-80-6,172.16.0.1,55992,192.168.10.50,80,6,5/7/17 9:53,105625748,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2,3.464101615,24.1134387,0.179880383,5868097.111,12500000,51300000,62,106000000,7041712.4,13500000,51300000,347,103000000,51300000,28100000,71200000,31500000,0,0,0,0,536,100,0.151478217,0.028402166,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4709564.5,6659686.522,9418674,455,19200000,18800000,51300000,5800482,Attack,DOS slowloris
192.168.10.9-68.64.2.192-1330-443-6,68.64.2.192,443,192.168.10.9,1330,6,3/7/17 9:16,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,40905,-1,1,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-51558-11111-6,172.16.0.1,51558,192.168.10.50,11111,6,7/7/17 2:55,75,1,1,0,6,0,0,0,0,6,6,6,0,80000,26666.66667,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,13333.33333,13333.33333,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-55114-1112-6,172.16.0.1,55114,192.168.10.50,1112,6,7/7/17 2:54,60,1,1,0,6,0,0,0,0,6,6,6,0,100000,33333.33333,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,16666.66667,16666.66667,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-55038-6007-6,172.16.0.1,55038,192.168.10.50,6007,6,7/7/17 2:55,42,1,1,0,6,0,0,0,0,6,6,6,0,142857.1429,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-62784-3404-6,172.16.0.1,62784,192.168.10.50,3404,6,7/7/17 2:52,49,1,1,2,6,2,2,2,0,6,6,6,0,163265.3061,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-53328-21-6,172.16.0.1,53328,192.168.10.50,21,6,4/7/17 9:28,8990842,9,15,117,188,28,0,13,10.93160555,34,0,12.53333333,14.54975045,33.92340784,2.669382912,390906.1739,1016293.117,3196788,3,5918224,739778,1373897.51,3245364,4,8990730,642195,1254643.913,3196788,3,0,0,0,0,296,488,1.001018592,1.66836432,0,34,12.2,13.03201187,169.8333333,0,0,0,1,0,0,0,0,1,12.70833333,13,12.53333333,0,0,0,0,0,0,9,117,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-53902-80-6,172.16.0.1,53902,192.168.10.50,80,6,5/7/17 10:07,100001855,2,2,16,0,8,8,8,0,0,0,0,0,0.159997032,0.039999258,33300000,57700000,100000000,37,100000000,100000000,0,100000000,100000000,100000000,100000000,0,100000000,100000000,1,0,0,0,64,64,0.019999629,0.019999629,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,72,0,72,72,100000000,0,100000000,100000000,Attack,DOS slowloris
191.237.24.89-192.168.10.16-443-34432-6,192.168.10.16,34432,191.237.24.89,443,6,3/7/17 9:07,116228019,22,18,1135,5079,725,0,51.59090909,159.6465319,1448,0,282.1666667,546.0307307,53.4638726,0.344151095,2980205.615,4601907.134,10194041,32,116228019,5534667.571,5087250.714,10240051,42,112714675,6630275,5013377.64,10240354,91,0,0,0,0,712,584,0.189283102,0.154867993,0,1448,151.5609756,392.2260221,153841.2524,0,0,0,1,0,0,0,0,0,155.35,51.59090909,282.1666667,0,0,0,0,0,0,22,1135,18,5079,29200,511,4,32,70859.27273,81626.5078,316972,45980,10175942.91,49499.81695,10194041,10029515,Normal,Normal
172.16.0.1-192.168.10.50-57042-5003-6,172.16.0.1,57042,192.168.10.50,5003,6,7/7/17 2:52,56,1,1,2,6,2,2,2,0,6,6,6,0,142857.1429,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-38370-80-6,172.16.0.1,38370,192.168.10.50,80,6,5/7/17 11:13,11808785,5,4,371,3525,371,0,74.2,165.9162439,3525,0,881.25,1762.5,329.923866,0.762144454,1476098.125,2774651.127,6804775,44,6807107,1701776.75,3402848.171,6806049,207,11800000,3936246.333,3525196.281,6804775,849,0,0,0,0,168,136,0.423413586,0.338730869,0,3525,389.6,1107.819901,1227264.933,0,0,0,1,0,0,0,0,0,432.8888889,74.2,881.25,0,0,0,0,0,0,5,371,4,3525,29200,235,1,32,895,0,895,895,6804775,0,6804775,6804775,Attack,DOS goldeneye
192.168.10.16-13.58.146.190-49238-443-6,192.168.10.16,49238,13.58.146.190,443,6,3/7/17 9:17,5417268,8,4,352,2997,195,0,44,74.99904761,2946,0,749.25,1464.697324,618.2082924,2.215138701,492478.9091,1554068.622,5177760,17,5417268,773895.4286,1942103.905,5177760,17,154840,51613.33333,45615.63759,92122,2203,0,0,0,0,264,136,1.476759134,0.738379567,0,2946,257.6153846,810.0218658,656135.4231,0,0,0,1,0,0,0,0,0,279.0833333,44,749.25,0,0,0,0,0,0,8,352,4,2997,29200,110,3,32,239491,0,239491,239491,5177760,0,5177760,5177760,Normal,Normal
172.16.0.1-192.168.10.50-55036-21-6,172.16.0.1,55036,192.168.10.50,21,6,4/7/17 9:41,251,2,1,14,0,14,0,7,9.899494937,0,0,0,0,55776.89243,11952.19124,125.5,10.60660172,133,118,251,251,0,251,251,0,0,0,0,0,1,0,0,0,64,20,7968.12749,3984.063745,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-37146-80-6,172.16.0.1,37146,192.168.10.50,80,6,5/7/17 11:13,31137724,2,0,0,0,0,0,0,0,0,0,0,0,0,0.06423077,31100000,0,31100000,31100000,31100000,31100000,0,31100000,31100000,0,0,0,0,0,0,0,0,0,64,0,0.06423077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0,0,0,0,31100000,0,31100000,31100000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-46310-22-6,172.16.0.1,46310,192.168.10.50,22,6,4/7/17 2:09,13198249,22,33,2008,2745,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,360.1235285,4.167219455,244412.0185,661891.9197,2452033,27,11300000,539580.3333,955186.6143,2501230,452,13200000,412442.125,823409.1757,2452033,27,0,0,0,0,712,1064,1.666887782,2.500331673,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,91.27272727,83.18181818,0,0,0,0,0,0,22,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
192.168.10.9-66.45.83.9-1440-443-6,192.168.10.9,1440,66.45.83.9,443,6,3/7/17 9:15,239,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0,0,271966.5272,12552.30126,119.5,99.70205615,190,49,239,119.5,99.70205615,190,49,0,0,0,0,0,0,0,0,0,60,0,12552.30126,0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0,0,0,0,0,0,0,3,65,0,0,256,-1,2,20,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-34110-82-6,172.16.0.1,34110,192.168.10.50,82,6,7/7/17 2:52,86,1,1,2,6,2,2,2,0,6,6,6,0,93023.25581,23255.81395,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,11627.90698,11627.90698,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-37826-80-6,172.16.0.1,37826,192.168.10.50,80,6,5/7/17 11:13,18455256,2,0,0,0,0,0,0,0,0,0,0,0,0,0.108370212,18500000,0,18500000,18500000,18500000,18500000,0,18500000,18500000,0,0,0,0,0,0,0,0,0,64,0,0.108370212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0,0,0,0,18500000,0,18500000,18500000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-52260-21-6,172.16.0.1,52260,192.168.10.50,21,6,4/7/17 9:20,228,2,1,14,0,14,0,7,9.899494937,0,0,0,0,61403.50877,13157.89474,114,89.09545443,177,51,228,228,0,228,228,0,0,0,0,0,1,0,0,0,64,20,8771.929825,4385.964912,0,14,7,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7,0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
172.16.0.1-192.168.10.50-51504-22-6,172.16.0.1,51504,192.168.10.50,22,6,4/7/17 3:02,12935212,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,367.4466255,4.020034616,253631.6078,672607.7368,2482696,3,11100000,552944.25,967591.7683,2532926,594,12900000,431171.1333,837426.0444,2482696,3,0,0,0,0,680,1000,1.623475518,2.396559098,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1,91.40384615,95.61904762,88.5483871,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
192.168.10.16-69.172.216.111-41952-443-6,192.168.10.16,41952,69.172.216.111,443,6,3/7/17 9:15,75049077,25,19,5501,5359,786,0,220.04,333.8494521,1448,0,282.0526316,412.0329644,144.7053106,0.586283027,1745327.372,3681011.134,10216120,3,66057975,2752415.625,4373146.119,10240053,198,75025033,4168057.389,4799643.775,10241032,3,0,0,0,0,808,616,0.333115356,0.253167671,0,1448,241.3333333,364.0645547,132543,0,0,0,1,0,0,0,0,0,246.8181818,220.04,282.0526316,0,0,0,0,0,0,25,5501,19,5359,29200,52,9,32,814936.2857,2062339.823,5491546,23896,9906360,488831.5681,10216120,8967169,Normal,Normal
172.16.0.1-192.168.10.50-41102-80-6,172.16.0.1,41102,192.168.10.50,80,6,5/7/17 11:17,10516789,10,6,933,11632,311,0,93.3,150.2272723,5792,0,1938.666667,2368.571102,1194.756308,1.521376915,701119.2667,1769012.216,5106594,50,5514177,612686.3333,1687759.805,5107345,195,10500000,2103345.4,2700410.929,5106594,158,0,0,0,0,328,200,0.950860572,0.570516343,0,5792,739.1176471,1612.536158,2600272.86,0,0,0,1,0,0,0,0,0,785.3125,93.3,1938.666667,0,0,0,0,0,0,10,933,6,11632,29200,235,3,32,405094,0,405094,405094,5106594,0,5106594,5106594,Attack,DOS goldeneye
192.168.10.1-192.168.10.3-53-61429-17,192.168.10.3,61429,192.168.10.1,53,17,3/7/17 9:06,33315,1,1,51,111,51,51,51,0,111,111,111,0,4862.674471,60.03301816,33315,0,33315,33315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30.01650908,30.01650908,51,111,71,34.64101615,1200,0,0,0,0,0,0,0,0,1,106.5,51,111,0,0,0,0,0,0,1,51,1,111,-1,-1,0,32,0,0,0,0,0,0,0,0,Normal,Normal
172.16.0.1-192.168.10.50-53838-80-6,172.16.0.1,53838,192.168.10.50,80,6,5/7/17 9:48,106025562,5,4,247,0,231,0,49.4,101.5962598,0,0,0,0,2.329626888,0.08488519,13300000,35100000,100000000,41,106000000,26500000,49100000,100000000,211,106000000,35300000,56100000,100000000,665,0,0,0,0,168,136,0.047158439,0.037726751,0,231,24.7,72.5626932,5265.344444,0,0,0,1,0,0,0,0,0,27.44444444,49.4,0,0,0,0,0,0,0,5,247,4,0,29200,235,3,32,410.5,481.539718,751,70,53000000,66400000,100000000,6025169,Attack,DOS slowloris
172.16.0.1-192.168.10.50-49358-22-6,172.16.0.1,49358,192.168.10.50,22,6,4/7/17 2:40,11702523,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,406.1517333,4.272582929,238827,624678.6713,2264405,4,10000000,557887.6111,916295.9159,2309720,485,11700000,390082.0333,764835.3115,2264405,4,0,0,0,0,616,1000,1.623581513,2.649001416,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,0,0,1,95.06,105.6842105,88.5483871,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-47468-22-6,172.16.0.1,47468,192.168.10.50,22,6,4/7/17 2:21,104,1,1,0,0,0,0,0,0,0,0,0,0,0,19230.76923,104,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9615.384615,9615.384615,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-60768-5631-6,172.16.0.1,60768,192.168.10.50,5631,6,7/7/17 2:52,86,1,1,2,6,2,2,2,0,6,6,6,0,93023.25581,23255.81395,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,11627.90698,11627.90698,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-40130-80-6,172.16.0.1,40130,192.168.10.50,80,6,5/7/17 11:17,31891594,2,0,0,0,0,0,0,0,0,0,0,0,0,0.06271245,31900000,0,31900000,31900000,31900000,31900000,0,31900000,31900000,0,0,0,0,0,0,0,0,0,64,0,0.06271245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0,0,0,0,31900000,0,31900000,31900000,Attack,DOS goldeneye
172.16.0.1-192.168.10.50-60802-80-6,172.16.0.1,60802,192.168.10.50,80,6,5/7/17 10:07,3002977,3,0,0,0,0,0,0,0,0,0,0,0,0,0.99900865,1501488.5,710628.8801,2003979,998998,3002977,1501488.5,710628.8801,2003979,998998,0,0,0,0,0,0,0,0,0,120,0,0.99900865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-33562-19-6,172.16.0.1,33562,192.168.10.50,19,6,7/7/17 2:52,20,1,1,2,6,2,2,2,0,6,6,6,0,400000,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,50000,50000,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-60200-80-6,172.16.0.1,60200,192.168.10.50,80,6,5/7/17 10:05,3003728,3,0,0,0,0,0,0,0,0,0,0,0,0,0.998758876,1501864,710062.4875,2003954,999774,3003728,1501864,710062.4875,2003954,999774,0,0,0,0,0,0,0,0,0,120,0,0.998758876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,Attack,DOS slowloris
172.16.0.1-192.168.10.50-32934-80-6,172.16.0.1,32934,192.168.10.50,80,6,5/7/17 11:11,10651156,8,6,345,11632,345,0,43.125,121.9759198,5792,0,1938.666667,2544.918912,1124.478883,1.314411318,819319.6923,2003432.887,5645131,38,5648745,806963.5714,2133826.421,5646027,202,10700000,2130223.6,2925198.954,5645131,51,0,0,0,0,264,200,0.751092182,0.563319136,0,5792,798.4666667,1802.566062,3249244.41,0,0,0,1,0,0,0,0,0,855.5,43.125,1938.666667,0,0,0,0,0,0,8,345,6,11632,29200,235,1,32,845,0,845,845,5645131,0,5645131,5645131,Attack,DOS goldeneye
192.168.10.3-192.168.10.16-123-123-17,192.168.10.16,123,192.168.10.3,123,17,3/7/17 9:06,66000526,4,4,192,192,48,48,48,0,48,48,48,0,5.818135449,0.121211155,9428646.571,24945678.09,66000127,3,66000253,22000084.33,38105258.64,66000247,3,66000406,22000135.33,38105346.97,66000400,3,0,0,0,0,128,128,0.060605578,0.060605578,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,0,0,0,0,0,0,4,192,4,192,-1,-1,3,32,123,0,123,123,66000127,0,66000127,66000127,Normal,Normal
172.16.0.1-192.168.10.50-49068-22-6,172.16.0.1,49068,192.168.10.50,22,6,4/7/17 2:37,11865435,22,33,2008,2745,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,400.5752844,4.63531257,219730.2778,613327.6036,2671553,13,9992638,475839.9048,881114.4976,2717404,219,11900000,370792.6875,765172.8249,2671553,42,0,0,0,0,712,1064,1.854125028,2.781187542,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,91.27272727,83.18181818,0,0,0,0,0,0,22,2008,33,2745,29200,247,16,32,0,0,0,0,0,0,0,0,Attack,SSH Bruteforce
172.16.0.1-192.168.10.50-35600-1149-6,172.16.0.1,35600,192.168.10.50,1149,6,7/7/17 2:54,69,1,1,0,6,0,0,0,0,6,6,6,0,86956.52174,28985.50725,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,14492.75362,14492.75362,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,Attack,Port Scan
172.16.0.1-192.168.10.50-57592-21-6,172.16.0.1,57592,192.168.10.50,21,6,4/7/17 10:01,8789567,9,15,109,188,24,0,12.11111111,9.879833557,34,0,12.53333333,14.54975045,33.79006042,2.730509933,382155.087,1001476.994,3298241,3,5762484,720310.5,1354688.755,3340893,3,8789448,627817.7143,1237428.739,3298241,3,0,0,0,0,296,488,1.023941225,1.706568708,0,34,11.88,12.73551465,162.1933333,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,Attack,FTP Bruteforce
